,mu1x,mu1y,mu1z,var1x,var1y,var1z,mu2x,mu2y,mu2z,var2x,var2y,var2z,mu3x,mu3y,mu3z,var3x,var3y,var3z,mu4x,mu4y,mu4z,var4x,var4y,var4z,mu5x,mu5y,mu5z,var5x,var5y,var5z,Sample Letter,Sample Depth,Sample Type
1898,37.10138540121389,18.350768592581858,0.4146514840223178,59.731338077243095,43.900400081392256,0.030561924127397593,29.87901740233612,56.43372902019351,0.49489521661072317,98.82467113205539,48.02807685750654,0.010550488818372223,7.356471001845175,39.74080954383023,0.44500856574178654,27.714818227805736,376.89449577082075,0.002830107734521839,22.620355376721747,7.697760184640732,0.5672379169255265,127.94857965696377,25.27463857141357,0.04840468712284021,30.3686715578913,35.22135308908183,0.3450663787975639,127.85461451542132,66.40625837031659,0.0348169577264018,B,30,L
1899,39.063448031343036,14.681700645658012,0.47521237701287145,41.74015674948642,60.16206199097407,0.018010355841489033,31.638072384054954,58.266278921319135,0.42146339951923784,110.76963104028475,29.218429967971353,0.009168599802105586,7.541205132743093,39.45573502620531,0.4864316576110193,31.30733503942142,364.94851520280065,0.004422028055725199,19.68171341201794,8.49345915629551,0.5811674053552865,78.48562967636735,24.899503318163788,0.047050087410997775,29.16771130718876,35.007407748351326,0.4174984529259574,110.3825983907308,69.0590618215739,0.04391169104993764,A,30,F
1900,39.61480330008072,14.597691602775905,0.5244585634108047,33.30010020210528,72.36311163905607,0.015744451997459608,35.33602937849409,59.40649172304796,0.49004479275203816,58.29736657807345,27.999467563580197,0.0015939781178286397,10.574352672368232,47.30780490085659,0.48542854221125603,50.76881882748632,170.17783999480196,0.00553082278017045,15.44799200669093,12.130415662922859,0.48375828594448667,80.66787569949867,64.89520571915331,0.04999470008288535,32.88732932632497,37.33412360590968,0.41772952136072267,76.8538834633863,59.48233192129235,0.019328260422106096,B,15,L
1901,39.08089052175328,14.679874649101922,0.47501731986480755,41.55161643251688,60.49125000755601,0.017772301687258792,31.65216056607437,58.27452205637786,0.422259024149354,110.74626766163534,29.172258243528617,0.009129462777921477,7.585966603942244,39.50230050368039,0.4874440962486687,31.686250388104938,362.2691542151245,0.004493065867515374,19.64796264370288,8.492757905501804,0.581355520375811,78.62381739734923,24.829735776762583,0.04671422790320046,29.19293289796036,34.97956884482148,0.4174363256641517,110.22584761358083,68.99941169985689,0.04334181916138408,A,30,F
1902,39.422242273894895,15.952870906901714,0.48365934649186354,37.727204179697615,67.42120920305676,0.015628021189253077,31.628883256490248,58.62233223740315,0.4408852743918981,112.10613387289037,27.482949053565076,0.005734310043375243,9.1190178903587,39.45763791834019,0.5065216105874316,47.049731002332884,328.4154131904197,0.005199096850444552,20.042753026892065,8.341017589763505,0.5835591474727897,88.11183531712872,24.467583861879675,0.04588491555602341,29.96014912884876,34.64419856910647,0.3899715801913405,108.26717672586203,70.02240254101395,0.03170687025312616,B,30,F
1903,39.615060674316126,14.61604037493366,0.5245446945575086,33.35314889678772,72.44872684737545,0.015686372302410875,35.33677263053471,59.47642453116524,0.4896138456301172,58.21727343095525,27.632444667533807,0.0015851022329778082,10.639829620935224,47.28739059777939,0.4855281424072434,51.30265733783406,169.2524951967386,0.005464436005338062,15.460698044437988,12.174948383023635,0.4821458885948542,80.7215273539208,65.32348603768123,0.050048575042209914,33.03517386935734,37.42082266513529,0.4169306997448524,75.68192834985116,59.68983631369012,0.018969506578299326,B,15,L
1904,38.8428853061088,14.677707435310136,0.47698513263860653,42.39879846252784,60.75212553076496,0.018065914616173934,31.909487150751918,58.03849448031533,0.4676545518513219,106.51834812539806,29.92798109580536,0.007085559980297403,8.931040098282134,40.02852263309978,0.5094286972025571,44.04022155083354,328.5813891613662,0.005246262021295806,19.117088128727264,8.113729565684142,0.5939952395211751,79.89743376961393,22.694472678656382,0.043405688739619634,30.32133558481315,34.144163690835505,0.40666080751296296,109.33783936014105,67.59556935609922,0.035294460586084035,C,30,F
1905,39.75489573129931,13.857034345905419,0.5425836748354876,32.638442277938985,68.31440421299556,0.013455525817174662,34.676307058442724,59.092570815275195,0.49075007231689116,66.42016703422318,28.353399664507204,0.0018882324038411644,9.363382910229989,48.125578481729605,0.4859630045755507,43.99736607469798,182.2092075632576,0.003268671162396829,16.009047454928567,14.49048661642872,0.4800013647111032,76.24923414519728,90.46631007788764,0.04950832991119498,33.06856995469855,38.1713012867351,0.4719560081813351,76.56116787479202,51.33450149076944,0.016353288842782056,B,20,L
1906,39.03244890535656,14.675645549226832,0.4743541504351496,42.08143997125593,60.05994858048453,0.01815546307139695,31.6262914035665,58.28117349434394,0.4215137764643516,110.86945437251653,29.218099967861058,0.009402833691995056,7.532902604229062,39.43213361417537,0.48663091280559734,31.170659733564943,363.67220389872983,0.004441737223432124,19.672019506889132,8.488890154110841,0.5811933111525889,78.56646836919481,24.877142261215166,0.04664178136817502,29.182120299954757,35.00136654469182,0.41760752439207816,110.41550573169408,68.85553316969728,0.04391866459050487,A,30,F
1907,37.98606522370728,17.69209528890132,0.4552483433267337,50.82728565657809,47.80122947576036,0.022187254086130086,31.315137729615728,55.600448211484675,0.5117043952981657,86.9668570866008,56.234389898432575,0.006792364314357567,8.306714571802093,40.393778366999484,0.465606995600301,34.805648564306715,353.8112442654458,0.003699791369654573,22.175586755755127,7.551890222262054,0.5875378935391752,121.31877788990792,24.51913090229114,0.04297136379882753,30.659008551454296,33.900951392471754,0.3451683737207304,122.11435623398924,62.42320268288634,0.02624212382006792,C,30,L
1908,39.62026830296049,14.606280139086603,0.5237896383467706,33.342233312997045,72.47318700653321,0.015246976959675293,35.394198124673764,59.49697517144284,0.4884584931480475,57.900006365141145,27.497517590904362,0.001518476909715198,10.683719403142417,47.33759049226643,0.4847852242795516,51.699751867632585,168.37560954683948,0.005455581171027085,15.4632437962095,12.25915228907435,0.4798752795777115,80.62182215713447,66.08697647675113,0.04984320754172017,33.11362433453225,37.48256097595586,0.41766344807198813,74.78759047841184,59.37237600167139,0.01834251150500853,B,15,L
1909,38.47660530057431,18.85722815056867,0.46669130373367446,43.65560145490431,41.9769292854343,0.018150774175383164,31.69421343648091,54.69098260167389,0.5325403067340397,85.10241054715407,76.11106428368753,0.004195784298023228,9.43092030627461,41.17739737651089,0.4700390519496597,45.42530499691327,345.0263981384143,0.005341721315571863,23.23483960382015,7.764989722114561,0.5901491675404849,135.87744367058988,24.928897336585877,0.04037919823110024,31.82020411250431,34.33321837161867,0.33771089754077105,117.77724278857848,64.78142654850834,0.020147910215419264,B,25,F
1910,39.03173220348104,16.339543787952948,0.4922428965390059,42.43107858301599,64.44845876659761,0.01789993903263437,27.902561709332787,53.58612753005797,0.5274971385103057,117.92591835970521,88.01480635070745,0.008372870234141716,6.726479678166677,38.835201037198495,0.4891204840854698,25.11581633151836,378.5827959335846,0.0025014856490427973,20.375894032275806,8.56350410874525,0.6026700538074651,90.52047749555202,26.97367065555591,0.04359823518948671,30.747314845939783,33.04291092283993,0.3538538321742638,122.3603734850287,59.09099716095548,0.023962439324964842,C,25,L
1911,39.63421877073217,13.706487071835365,0.5246192070111947,32.38495204704787,65.87541896649535,0.013004270484890642,36.61319660395106,58.451552742973064,0.48975320980424225,52.079950521849064,33.26853984931713,0.0020119318392829533,10.917923709923512,48.212634611048024,0.49140113942979796,54.614467760469516,166.00450085338738,0.008240679798871256,15.021210710129912,11.869665622715704,0.5017762398768602,80.59690149150293,61.23611318446552,0.04464091856289853,31.83013296964551,35.885203990775565,0.4378056325854228,82.40650681588359,56.672703228838756,0.021967477904353914,B,15,F
1912,39.96115092260969,13.370340455422575,0.5221129633543962,30.32907632617975,65.41957527108055,0.014016567587228966,35.39051614112038,58.51524500271116,0.4849200704928466,63.85950406566832,30.813636075055555,0.002565030835382165,10.728382829847785,47.036945981213954,0.4962508757724896,53.54066717793786,175.91593493328682,0.006808858624685749,16.155224264124413,12.953732599896227,0.4691916451432178,81.06182779772851,69.25277261039774,0.0522998136731959,33.987205818669196,36.7334345074329,0.44996278613087043,66.92064632595883,50.71768897303622,0.019241775465057093,C,10,L
1913,39.6526048068424,13.784947106568449,0.5246329178170215,32.285183406411946,66.46614860678181,0.01294043714181058,36.55374038905404,58.50570542584797,0.48943157658383,52.481357286508256,32.93607968849166,0.0019857700848446773,10.851230295430657,48.22748428748742,0.49069775575321173,54.06483961844122,166.2309244589676,0.008012316620304267,15.046836361897459,11.895156601769115,0.5019005201372491,80.78209654700707,61.698616879516585,0.044625705045962485,31.781227197266578,35.98689751963234,0.43780508102431087,82.66796454134102,56.87190805905968,0.02186345277261183,B,15,F
1914,39.001619177893545,15.197114017700361,0.474087774149157,42.387573739735835,63.155179343410396,0.018459819219590383,31.46630687344603,58.362061911182195,0.4326305490211839,112.47981919797161,28.39033845243251,0.007143974315596515,8.22779086245608,39.689140114065616,0.49322329663231346,38.02205279615154,340.1664117521654,0.004263400020213732,19.622766275570612,8.164960777494903,0.5836236913674038,81.65355801699452,23.440880491595983,0.04830965134988715,29.49413488130423,34.60777260364702,0.3969695178725381,110.41497758970456,71.17225131194296,0.03705174951715008,A,25,F
